sno,content,link,date
1226,"['culpability in a case of contributory negligence involving two vehicles in road accident', 'vehicles in road accident', 'resulting in death', 'passed on March 23', 'killed in a road accident at village Shilatne on the Pune Mumbai highway', 'accident at village Shilatne on the Pune Mumbai highway', 'Shilatne on the Pune Mumbai highway', 'killed on June 29 2012', 'returning in village Kashid in Maval taluka', 'Kashid in Maval taluka', 'bazaar at Lonavla', 'returning in a tempo driven by her husband Arun Kisan Kadam', 'driven by her husband Arun Kisan Kadam', 'stood in the middle of the road', 'from behind', 'killed in the accident', 'compensation on the grounds', 'dependent on their mother', 'argued among other things', 'relied on a 2009 judgment by the Supreme Court', 'judgment by the Supreme Court', 'culpability in such cases', 'showed by not following the Motor Vehicle rules in relation to precautions to be taken like display of signal and parking lights', 'rules in relation to precautions to be taken', 'from behind', 'standing in the middle of the road', 'negligence on part of the dumper driver', 'failed in taking reasonable care whereas it was his duty to drive the vehicle with necessary precautions']",https://timesofindia.indiatimes.com/city/pune/tribunal-grants-7-64-lakh-to-kids-of-accident-victim/articleshow/46763983.cms," Apr 1, 2015"
1227,"['reported in these accidents', 'focus in areas like Sinnar Wavi Nashik taluka Wadivarhe and Jaikheda which witness higher number of accidents', 'deaths in the jurisdiction of the Nashik rural police which is marginally lower than the 640 accidents with 661 deaths registered during the corresponding period last year', 'enforcement by the authorities concerned and', 'sense among motorists', 'are at the minimum', 'action by the traffic police', 'reviewed on a weekly basis to assess his her performance', 'resulted in the drop in the number of fatal accidents this year', 'drop in the number of fatal accidents', 'booked under the Motor Vehicle Act', 'installing on their vehicles', 'hold on their vehicles', 'taken on a continuous basis', 'taken by the traffic police', 'reviewed by the superintendent of police', 'places in the district', 'rise in the number of fatal accidents', 'Pimpalgaon in Malegaon', 'drop in the number of road accidents', 'undertaken by the police', 'undertaken in co - ordination', 'fatalities in road accidents', 'jumped in May', 'divider on the four lane national highway no .', 'rumblers on the ghat', 'turns on the foothills', 'reported on Rahud Ghat', 'reported in the last four to five months', 'put at the mouth of the approach roads connecting the highways', 'prevent on the approach roads', 'vehicles on the highway']",https://timesofindia.indiatimes.com/city/nashik/accident-toll-remains-high-on-rural-roads/articleshow/45236391.cms,"Nov 22, 2014"
1228,"['killed in a road accident in Amravati city', 'accident in Amravati city', 'living in Umri area of Amravati', 'studying in third year MBBS', 'took near Panchawati Power in Amravati city', 'Power in Amravati city', 'going on a motorcycle', 'brought on Friday', 'mortem at Amravati', 'cremated at Umri crematorium', 'cremated in the evening']",https://timesofindia.indiatimes.com/city/nagpur/doctors-only-son-killed-in-accident/articleshow/42382945.cms,"Sep 13, 2014"
1229,"['member on Hingna Road', 'lost on Sunday evening', 'knocked by a speeding truck which also left her husband and daughters injured', 'filed by Yeshwant Chavhare 45 a resident of Hanuman Nagar Wanadongri', 'heading on their scooter', 'control over the scooter', 'fell on the other side of the road divider', 'brought by doctors', 'undergoing at the same hospital on Hingna Road', 'hospital on Hingna Road', 'shattered by the loss of their mother']",https://timesofindia.indiatimes.com/city/nagpur/woman-run-over-minor-daughters-hurt/articleshow/50360114.cms,"Dec 29, 2015"
1230,"['claimed on Thursday', 'malign by framing his late father', 'was in Chandrapur', 'took in various programmes', 'made by the late Indira Gandhi and her forefathers for the country', 'adept in playing hate politics', 'throw in the next elections', 'leaders over Ram temple', 'leaders in Delhi', 'closure in Chandrapur', 'lashed at the local administration', 'failure in Chandrapur', 'corruption in the police department and other agencies', 'collected in exhausted open cast mines for irrigation and drinking in Chandrapur', 'irrigation in Chandrapur', 'accident in Bhiwapur']",https://timesofindia.indiatimes.com/city/nagpur/govt-afraid-of-rahul-gandhi-playing-cheap-politics-pawar/articleshow/61678596.cms,"Nov 17, 2017"
1231,"['injured in separate road accidents', 'injured in the last 24 hours', 'knocked by a rashly driven truck on Ramgiri Road Sadar', 'truck on Ramgiri Road Sadar', 'knocked on Wednesday morning', 'heading on their scooter', 'came under the rear wheels of the truck', 'thrown on the road', 'Passers by informed nearby Sadar police station', 'treatment at Indira Gandhi Government Medical College and Hospital', 'reported at MIDC police station', 'succumbed on Tuesday night', 'hit by a speeding four wheeler', 'hit at Lokmanya Nagar Hingna Road on Sunday evening', 'Road on Sunday evening', 'heading on his bike']",https://timesofindia.indiatimes.com/city/nagpur/reckless-driving-claims-two-in-separate-mishaps/articleshow/50842047.cms," Feb 4, 2016"
1232,"['accidents in the city', 'died in road mishaps', 'rise in fatal accidents', 'killed in road accidents in the city', 'accidents in the city', 'deaths in the corresponding period last year', 'reported in 2013', 'died in a road accident near the Nandur Naka', 'accident near the Nandur Naka', 'junction on Aurangabad Road', 'falling under the jurisdiction of the Adgaon police station', 'slipped near the Nandur Naka junction at around 11.30 pm', 'junction at around 11.30 pm', 'knocked by another biker', 'knocked on the Makhmalabad Road', 'knocked on Saturday', 'riding at around 2.30 pm', 'riding on Saturday', 'knocked by an unidentified biker near Vitthal Rukmini wedding hall', 'biker near Vitthal Rukmini wedding hall', 'rise in the fatalities', 'reported in the city', 'rise in fatal accidents', 'booked on charges of riding the bike under the influence of alcohol', 'riding under the influence of alcohol', 'rise in accidents', 'driving by the teenagers', 'driving on the wide road', 'indulge in rash', 'driving on the highway and other parts of the city', 'involved in which', 'roads on the highways', 'knocked by speeding vehicles', 'observed on the widened Mumbai Agra highway NH3 passing through the city', 'increase in the number of vehicles in the city and the poor driving habits', 'number in the city and the poor driving habits', 'fashion among college students', 'be in a bad shape', 'injured in all accidents', 'injured in all accidents', 'injured in all accidents']",https://timesofindia.indiatimes.com/city/nashik/accidental-deaths-on-city-roads-rise-37-this-year/articleshow/45684696.cms,"Dec 30, 2014"
1233,"['suffered in a road accident where her motorbike was hit by a speeding SUV on the Thane Belapur road in September 2012', 'hit by a speeding SUV', 'hit on the Thane Belapur road', 'hit in September 2012', 'riding on the fateful day September 18 2012', 'riding near Pawane village', 'judge in his order', 'corroborated by the police papers on record', 'papers on record', 'come on conclusion that impugned accident occurred due to sole negligence on the part of the SUV', 'negligence on the part of the SUV']",https://timesofindia.indiatimes.com/city/thane/tribunal-grants-5l-to-bike-accident-victim/articleshow/51518188.cms,"Mar 22, 2016"
1234,"['cop on duty', 'slapped by an auto rickshaw driver in the Raviwar Karanja area', 'driver in the Raviwar Karanja area', 'was on duty', 'was at around 9 pm when the scuffle took place', 'Kharpade in his complaint', 'injured in separate road accidents', 'injured in different road accidents', 'injured on Friday', 'hit by a speed ing state transport bus in Panchavati', 'bus in Panchavati']",https://timesofindia.indiatimes.com/city/nashik/traffic-cop-slapped-by-auto-driver/articleshow/15244149.cms,"Jul 29, 2012"
1235,"['paid on his second death anniversary here', 'died in a road accident in Delhi', 'accident in Delhi', 'came by working at the grassroot level', 'working at the grassroot level', 'leader at the BJP office', 'difficulties in rural areas', 'come in the state', 'time in 1995', 'mobilisation by Munde', 'role in the development of BJP in Maharashtra', 'development in Maharashtra', 'time in an accident', 'time at the age of 64 Munde an MP from Beed in Maharashtra', 'MP in Maharashtra', 'was in the newly elected Narendra Modi led Government']",https://timesofindia.indiatimes.com/city/mumbai/tributes-paid-to-gopinath-munde-on-second-death-anniversary/articleshow/52572783.cms," Jun 3, 2016"
1236,"['College at Vashi sector 10A', 'held by the youngsters', 'Centre in Vashi', 'kills among others', 'participant at the rally', 'appreciated by the students who took some time off their busy academic schedule to do this creative and much needed rally in the satellite city which had recently seen a spate of fatal accidents', 'do in the satellite city which had recently seen a spate of fatal accidents', 'killed in road accidents on the Vashi bridge', 'accidents on the Vashi bridge', 'riding on two wheelers which were hit by other vehicles on the road', 'hit by other vehicles', 'hit on the road']",https://timesofindia.indiatimes.com/city/navi-mumbai/colourful-umbrella-rally-by-students-to-promote-road-safety-in-vashi/articleshow/48330576.cms," Aug 3, 2015"
1237,"['rise in road accidents in the city', 'accidents in the city', 'movement on roads', 'impounded in last five years', 'straying on many roads', 'attacked by stray cattle', 'admitted in many localities', 'impound at a time', 'hardships in keeping city roads free of stray cattle', 'imposes on the owners', 'found on roads including Central Avenue where Metro Rail work is under progress', 'is under progress', 'come in front of vehicles leading to accidents', 'vendor at Gokulpeth market', 'menace in the city', 'is in West and Central Nagpur', 'lodged in the last financial year', 'lodged between April 2017 and March 2018', 'owners in the city', 'booked under Sections 90 A and 118 of Bombay Police Act', 'loose on roads', 'letting on roads', 'leaving on streets', 'rearing in public place', 'prosecuted under the provisions of The Prevention of Cruelty to Animals Act 1960 Police Act and Sections 289 428 429 of IPC', 'rearing in city limits', 'booked by traffic cops']",https://timesofindia.indiatimes.com/city/nagpur/stray-cattle-continue-to-pose-threat-to-motorists/articleshow/65863035.cms,"Sep 19, 2018"
1238,"['victims on Pune Mumbai expressway', 'help near Urse toll plaza', 'help on Wednesday', 'Karmayogi in Madhya Pradesh', 'heading in his car', 'accident near Urse toll plaza around 2 pm', 'trapped in the car', 'arrived at the spot', 'killed on the spot', 'treated at a private hospital in Nigdi', 'hospital in Nigdi', 'rained in Maval taluka', 'rained on Wednesday afternoon']",https://timesofindia.indiatimes.com/city/pune/good-samaritan-helping-victims-knocked-down-by-car-on-eway/articleshow/52230142.cms,"May 12, 2016"
